,Path,Label,loss,pred_true
8942,PetImages/Dog/6797.jpg,Dog,0.109039575,1
9061,PetImages/Cat/6903.jpg,Cat,0.4156001,0
7088,PetImages/Dog/5127.jpg,Dog,0.022698702,1
5896,PetImages/Cat/4054.jpg,Cat,0.6405262,0
10032,PetImages/Dog/7778.jpg,Dog,1.5285422,0
6558,PetImages/Dog/4650.jpg,Dog,0.006391678,1
3196,PetImages/Dog/1624.jpg,Dog,0.2541669,1
5796,PetImages/Cat/3965.jpg,Cat,0.07300313,0
8709,PetImages/Cat/6587.jpg,Cat,2.6313443,1
571,PetImages/Dog/10510.jpg,Dog,0.10334,1
1539,PetImages/Dog/11382.jpg,Dog,0.016379893,1
11085,PetImages/Cat/8725.jpg,Cat,1.0693582,1
5960,PetImages/Cat/4111.jpg,Cat,1.5600059,1
12250,PetImages/Dog/9774.jpg,Dog,0.022075634,1
6826,PetImages/Cat/4892.jpg,Cat,0.51225007,0
4642,PetImages/Dog/2926.jpg,Dog,0.0042654965,1
9624,PetImages/Dog/741.jpg,Dog,0.0050442335,1
4361,PetImages/Cat/2673.jpg,Cat,0.1604535,0
7760,PetImages/Cat/5732.jpg,Cat,0.4766004,0
4508,PetImages/Cat/2805.jpg,Cat,2.3257709,1
9803,PetImages/Dog/7571.jpg,Dog,0.013191686,1
3688,PetImages/Cat/2067.jpg,Cat,0.2579604,0
9073,PetImages/Cat/6914.jpg,Cat,0.45863426,0
12447,PetImages/Cat/9951.jpg,Cat,1.2199476,1
363,PetImages/Cat/10323.jpg,Cat,0.5373217,0
3584,PetImages/Cat/1974.jpg,Cat,0.18242422,0
10172,PetImages/Dog/7903.jpg,Dog,0.0027199914,1
3179,PetImages/Dog/1609.jpg,Dog,0.25247642,1
9926,PetImages/Cat/7682.jpg,Cat,0.041895866,0
1306,PetImages/Dog/11172.jpg,Dog,0.0026364112,1
3271,PetImages/Cat/1692.jpg,Cat,0.039092287,0
2342,PetImages/Dog/12104.jpg,Dog,0.10923902,1
10265,PetImages/Cat/7988.jpg,Cat,0.064154945,0
1834,PetImages/Dog/11648.jpg,Dog,0.10960606,1
7789,PetImages/Cat/5759.jpg,Cat,1.7020677,1
12048,PetImages/Cat/9592.jpg,Cat,0.06995212,0
3301,PetImages/Dog/1719.jpg,Dog,0.057092715,1
2385,PetImages/Cat/12143.jpg,Cat,0.7223,1
4878,PetImages/Dog/3138.jpg,Dog,0.012110985,1
10410,PetImages/Dog/8117.jpg,Dog,0.081208594,1
8786,PetImages/Cat/6656.jpg,Cat,0.037875917,1
7128,PetImages/Cat/5163.jpg,Cat,0.01649622,0
8133,PetImages/Cat/6068.jpg,Cat,1.6206118,1
5486,PetImages/Cat/3686.jpg,Cat,0.6505129,0
2133,PetImages/Cat/11917.jpg,Cat,0.083413064,0
7915,PetImages/Dog/5872.jpg,Dog,0.054546654,0
258,PetImages/Dog/10229.jpg,Dog,1.1086402e-05,1
2273,PetImages/Dog/12042.jpg,Dog,0.006434201,1
662,PetImages/Dog/10593.jpg,Dog,0.078538254,1
8361,PetImages/Dog/6273.jpg,Dog,0.010459015,1
8343,PetImages/Cat/6257.jpg,Cat,0.037318513,1
11692,PetImages/Cat/9271.jpg,Cat,1.1601346,1
35,PetImages/Dog/10028.jpg,Dog,0.2928938,0
7284,PetImages/Cat/5303.jpg,Cat,0.06685667,1
889,PetImages/Cat/10798.jpg,Cat,0.4926178,0
10351,PetImages/Dog/8064.jpg,Dog,0.305625,0
9146,PetImages/Dog/6980.jpg,Dog,0.0003345645,1
2858,PetImages/Dog/132.jpg,Dog,0.030188186,1
3562,PetImages/Cat/1954.jpg,Cat,0.0009720368,1
1820,PetImages/Cat/11635.jpg,Cat,0.8893255,1
6111,PetImages/Cat/4248.jpg,Cat,0.3713434,0
1,PetImages/Dog/1.jpg,Dog,0.034776576,0
2626,PetImages/Cat/12360.jpg,Cat,0.29059494,1
2171,PetImages/Dog/11951.jpg,Dog,0.16681223,0
5295,PetImages/Cat/3513.jpg,Cat,0.7430137,0
9739,PetImages/Dog/7513.jpg,Dog,0.28892088,0
2591,PetImages/Cat/12329.jpg,Cat,0.009303077,1
2937,PetImages/Dog/1391.jpg,Dog,1.8780439,1
3093,PetImages/Cat/1531.jpg,Cat,0.012529585,1
8059,PetImages/Cat/6000.jpg,Cat,0.079840474,0
11979,PetImages/Dog/953.jpg,Dog,0.11250346,0
7779,PetImages/Dog/575.jpg,Dog,0.000785519,1
8212,PetImages/Dog/6139.jpg,Dog,0.18916488,1
9337,PetImages/Cat/7151.jpg,Cat,0.38423914,1
21,PetImages/Cat/10015.jpg,Cat,1.3109622,1
4751,PetImages/Cat/3023.jpg,Cat,0.052930247,0
4684,PetImages/Cat/2964.jpg,Cat,0.015714265,0
11215,PetImages/Dog/8842.jpg,Dog,0.30561367,0
5764,PetImages/Cat/3936.jpg,Cat,0.11350057,1
1564,PetImages/Dog/11404.jpg,Dog,0.0037171808,0
10679,PetImages/Cat/836.jpg,Cat,0.87899417,0
8024,PetImages/Dog/5970.jpg,Dog,0.29434854,0
4573,PetImages/Dog/2864.jpg,Dog,0.006976412,1
11819,PetImages/Cat/9386.jpg,Cat,0.022192584,1
5555,PetImages/Cat/3748.jpg,Cat,0.804773,1
6238,PetImages/Cat/4362.jpg,Cat,0.21892266,0
4062,PetImages/Dog/2403.jpg,Dog,0.023421185,0
10582,PetImages/Cat/8272.jpg,Cat,0.051581055,1
5145,PetImages/Cat/3379.jpg,Cat,0.44023582,0
10687,PetImages/Dog/8367.jpg,Dog,3.8438346,1
656,PetImages/Cat/10588.jpg,Cat,0.21328004,1
11054,PetImages/Cat/8698.jpg,Cat,1.1293722,1
5181,PetImages/Dog/3410.jpg,Dog,0.49046636,0
5058,PetImages/Dog/330.jpg,Dog,0.010985961,1
11465,PetImages/Dog/9067.jpg,Dog,0.051041093,1
5662,PetImages/Cat/3844.jpg,Cat,0.0045301667,1
7290,PetImages/Cat/5309.jpg,Cat,0.96779275,1
4501,PetImages/Dog/28.jpg,Dog,0.37887648,0
9434,PetImages/Dog/7239.jpg,Dog,0.12452478,1
8698,PetImages/Dog/6577.jpg,Dog,0.09672335,1
1054,PetImages/Dog/10946.jpg,Dog,0.015724007,1
1100,PetImages/Cat/10988.jpg,Cat,0.053932846,1
3395,PetImages/Cat/1803.jpg,Cat,0.26643133,0
5246,PetImages/Dog/347.jpg,Dog,0.16527028,0
3560,PetImages/Cat/1952.jpg,Cat,0.65146244,1
9941,PetImages/Dog/7696.jpg,Dog,0.21524481,0
299,PetImages/Dog/10266.jpg,Dog,0.4465564,1
1219,PetImages/Dog/11094.jpg,Dog,0.0029356263,1
1575,PetImages/Dog/11414.jpg,Dog,1.3547181,0
5758,PetImages/Cat/3930.jpg,Cat,0.005441615,1
9345,PetImages/Cat/7159.jpg,Cat,4.8250093,1
6511,PetImages/Dog/4608.jpg,Dog,0.13903417,0
774,PetImages/Cat/10694.jpg,Cat,0.59788364,1
6696,PetImages/Dog/4775.jpg,Dog,0.36995438,0
5227,PetImages/Dog/3452.jpg,Dog,0.10704122,1
10379,PetImages/Cat/809.jpg,Cat,1.9871206,0
9936,PetImages/Cat/7691.jpg,Cat,0.8354158,1
11122,PetImages/Dog/8759.jpg,Dog,0.026488652,0
10480,PetImages/Cat/8180.jpg,Cat,0.09893463,1
928,PetImages/Dog/10832.jpg,Dog,0.18811949,0
12278,PetImages/Dog/98.jpg,Dog,0.0056846384,1
10367,PetImages/Cat/8079.jpg,Cat,0.047686767,1
3707,PetImages/Cat/2084.jpg,Cat,0.20878187,0
11496,PetImages/Cat/9095.jpg,Cat,1.0524132,1
7646,PetImages/Cat/563.jpg,Cat,0.8577088,1
1171,PetImages/Cat/11050.jpg,Cat,0.3566275,0
10937,PetImages/Dog/8592.jpg,Dog,0.54684556,0
11511,PetImages/Cat/9108.jpg,Cat,0.02177148,1
9147,PetImages/Cat/6981.jpg,Cat,0.45126128,0
4118,PetImages/Dog/2454.jpg,Dog,1.3417573,1
2677,PetImages/Dog/12406.jpg,Dog,0.43351236,1
11388,PetImages/Cat/8999.jpg,Cat,0.21533027,1
442,PetImages/Cat/10395.jpg,Cat,2.2055337,1
11229,PetImages/Cat/8855.jpg,Cat,2.6782937,1
8595,PetImages/Dog/6484.jpg,Dog,0.2575452,0
6979,PetImages/Dog/5029.jpg,Dog,1.9462647,0
9625,PetImages/Cat/7410.jpg,Cat,0.00035827892,1
4151,PetImages/Dog/2484.jpg,Dog,0.05692606,0
10897,PetImages/Dog/8556.jpg,Dog,0.07060195,1
931,PetImages/Dog/10835.jpg,Dog,0.014754112,1
8759,PetImages/Cat/6631.jpg,Cat,0.4008103,1
73,PetImages/Cat/10062.jpg,Cat,0.2414796,0
11554,PetImages/Cat/9147.jpg,Cat,0.23315416,0
3937,PetImages/Dog/2291.jpg,Dog,0.06113981,0
2222,PetImages/Dog/11998.jpg,Dog,0.00089462305,1
2575,PetImages/Dog/12314.jpg,Dog,0.008032755,1
5051,PetImages/Dog/3294.jpg,Dog,0.012781249,1
2414,PetImages/Cat/1217.jpg,Cat,0.03711384,1
6442,PetImages/Cat/4546.jpg,Cat,0.31085902,0
9223,PetImages/Cat/7049.jpg,Cat,0.46317846,0
8869,PetImages/Dog/6730.jpg,Dog,0.024919817,0
10040,PetImages/Cat/7785.jpg,Cat,0.10138191,1
8781,PetImages/Cat/6651.jpg,Cat,0.54223216,0
11875,PetImages/Dog/9436.jpg,Dog,0.2546736,0
12425,PetImages/Cat/9931.jpg,Cat,0.4203698,1
6583,PetImages/Dog/4673.jpg,Dog,0.040109307,0
2430,PetImages/Dog/12184.jpg,Dog,0.059788965,1
8937,PetImages/Dog/6792.jpg,Dog,0.0051376936,1
5829,PetImages/Cat/3995.jpg,Cat,0.002021414,1
9624,PetImages/Cat/741.jpg,Cat,0.17937827,0
8392,PetImages/Dog/6300.jpg,Dog,1.1489561,1
8468,PetImages/Dog/637.jpg,Dog,0.0033438266,1
9820,PetImages/Dog/7587.jpg,Dog,0.337436,1
4895,PetImages/Dog/3153.jpg,Dog,0.22565076,1
7421,PetImages/Dog/5427.jpg,Dog,0.008026843,1
395,PetImages/Dog/10352.jpg,Dog,0.013456945,1
6449,PetImages/Dog/4552.jpg,Dog,0.044878203,1
10088,PetImages/Dog/7828.jpg,Dog,0.0051169386,1
6599,PetImages/Dog/4688.jpg,Dog,0.025499746,1
3440,PetImages/Dog/1844.jpg,Dog,0.70769817,0
2827,PetImages/Dog/1292.jpg,Dog,0.017557085,1
2808,PetImages/Dog/1275.jpg,Dog,0.0593652,1
10705,PetImages/Dog/8383.jpg,Dog,0.13607572,1
6332,PetImages/Cat/4447.jpg,Cat,0.014580838,1
3862,PetImages/Cat/2223.jpg,Cat,0.48505685,0
4560,PetImages/Cat/2852.jpg,Cat,0.101775646,0
1497,PetImages/Dog/11344.jpg,Dog,0.5816163,0
10383,PetImages/Cat/8093.jpg,Cat,0.015552427,1
2180,PetImages/Dog/1196.jpg,Dog,0.13776468,0
8938,PetImages/Cat/6793.jpg,Cat,0.025308682,1
6799,PetImages/Cat/4868.jpg,Cat,0.93378025,1
1375,PetImages/Cat/11234.jpg,Cat,0.17842072,0
2830,PetImages/Cat/1295.jpg,Cat,0.034830686,0
5658,PetImages/Dog/3840.jpg,Dog,0.920635,1
9272,PetImages/Dog/7093.jpg,Dog,6.246372e-05,1
3773,PetImages/Cat/2143.jpg,Cat,0.10917019,1
7424,PetImages/Dog/543.jpg,Dog,0.33868816,0
1073,PetImages/Cat/10963.jpg,Cat,0.06664691,1
5835,PetImages/Dog/40.jpg,Dog,0.16245757,0
10088,PetImages/Cat/7828.jpg,Cat,0.073788285,1
10403,PetImages/Cat/8110.jpg,Cat,0.38295433,0
2766,PetImages/Cat/12487.jpg,Cat,0.5216284,0
2084,PetImages/Dog/11873.jpg,Dog,0.3592603,0
5320,PetImages/Dog/3536.jpg,Dog,0.06905592,1
1558,PetImages/Dog/114.jpg,Dog,0.092442684,1
3423,PetImages/Cat/1829.jpg,Cat,0.009363427,1
6874,PetImages/Cat/4935.jpg,Cat,0.6358379,0
3907,PetImages/Dog/2264.jpg,Dog,0.8069528,1
3077,PetImages/Cat/1517.jpg,Cat,0.26335537,1
11005,PetImages/Cat/8653.jpg,Cat,0.40547663,0
12453,PetImages/Dog/9957.jpg,Dog,0.62865645,0
8756,PetImages/Cat/6629.jpg,Cat,0.89795965,0
2773,PetImages/Cat/12493.jpg,Cat,0.68385637,0
6858,PetImages/Dog/4920.jpg,Dog,0.14165917,0
6127,PetImages/Cat/4262.jpg,Cat,0.008566537,1
8836,PetImages/Cat/6700.jpg,Cat,0.92349756,1
2051,PetImages/Dog/11843.jpg,Dog,0.6142624,0
1046,PetImages/Cat/10939.jpg,Cat,0.49906784,1
7736,PetImages/Cat/5710.jpg,Cat,0.01810126,0
6405,PetImages/Dog/4512.jpg,Dog,2.9312022,1
7387,PetImages/Dog/5397.jpg,Dog,6.1629304e-05,1
10399,PetImages/Dog/8107.jpg,Dog,0.24047731,1
9420,PetImages/Dog/7226.jpg,Dog,0.03300677,1
3642,PetImages/Cat/2025.jpg,Cat,0.029151876,1
8545,PetImages/Dog/6439.jpg,Dog,0.8895498,1
12023,PetImages/Cat/957.jpg,Cat,0.0144871995,1
8219,PetImages/Cat/6145.jpg,Cat,0.29537675,0
2394,PetImages/Dog/12151.jpg,Dog,1.1722136,1
11463,PetImages/Dog/9065.jpg,Dog,0.113063626,1
10328,PetImages/Dog/8043.jpg,Dog,0.016482031,1
12134,PetImages/Dog/967.jpg,Dog,0.010588891,1
239,PetImages/Dog/10211.jpg,Dog,0.0011404208,1
4326,PetImages/Cat/2641.jpg,Cat,0.0019638317,1
8853,PetImages/Cat/6716.jpg,Cat,0.8929646,1
5596,PetImages/Dog/3785.jpg,Dog,0.59486634,0
6675,PetImages/Cat/4756.jpg,Cat,1.6062833,0
3001,PetImages/Cat/1449.jpg,Cat,0.52703714,0
2512,PetImages/Cat/12258.jpg,Cat,0.34864077,0
11358,PetImages/Dog/8971.jpg,Dog,0.007210186,0
2901,PetImages/Dog/1359.jpg,Dog,0.028613102,1
4967,PetImages/Cat/3218.jpg,Cat,0.11553078,1
11599,PetImages/Cat/9188.jpg,Cat,0.94036114,1
1173,PetImages/Dog/11052.jpg,Dog,0.06614716,0
3233,PetImages/Dog/1658.jpg,Dog,0.0025465223,1
3430,PetImages/Dog/1835.jpg,Dog,0.003715637,1
6504,PetImages/Cat/4601.jpg,Cat,0.0071898294,1
4483,PetImages/Dog/2783.jpg,Dog,0.1768096,0
1349,PetImages/Cat/11210.jpg,Cat,0.07608616,1
12000,PetImages/Cat/9549.jpg,Cat,0.45135236,0
8488,PetImages/Cat/6388.jpg,Cat,0.5679673,0
9215,PetImages/Dog/7041.jpg,Dog,0.14770497,0
6273,PetImages/Cat/4394.jpg,Cat,0.006394521,1
12242,PetImages/Dog/9767.jpg,Dog,0.048615944,0
6644,PetImages/Dog/4728.jpg,Dog,0.0066877585,1
7527,PetImages/Dog/5522.jpg,Dog,0.0010122895,1
2022,PetImages/Cat/11817.jpg,Cat,0.004698902,1
7461,PetImages/Cat/5463.jpg,Cat,1.690176,1
3217,PetImages/Cat/1643.jpg,Cat,1.959785,1
2732,PetImages/Dog/12456.jpg,Dog,0.120902404,0
11389,PetImages/Dog/9.jpg,Dog,0.0027029905,1
9153,PetImages/Dog/6987.jpg,Dog,0.050792646,1
5649,PetImages/Cat/3832.jpg,Cat,0.070954025,1
9989,PetImages/Dog/7739.jpg,Dog,0.4083149,0
8518,PetImages/Cat/6414.jpg,Cat,0.03691809,1
6566,PetImages/Dog/4658.jpg,Dog,2.2849724,1
4116,PetImages/Dog/2452.jpg,Dog,0.06377262,1
3708,PetImages/Cat/2085.jpg,Cat,0.014999228,1
5011,PetImages/Dog/3258.jpg,Dog,0.0055941935,0
3867,PetImages/Cat/2228.jpg,Cat,0.07118219,1
4077,PetImages/Cat/2417.jpg,Cat,1.1273308,1
2777,PetImages/Dog/12497.jpg,Dog,0.21504486,0
4496,PetImages/Cat/2795.jpg,Cat,0.11830933,1
507,PetImages/Dog/10453.jpg,Dog,0.9410076,1
12033,PetImages/Cat/9579.jpg,Cat,0.13546126,1
9116,PetImages/Dog/6953.jpg,Dog,0.4876905,0
12106,PetImages/Dog/9644.jpg,Dog,0.0056133973,1
3979,PetImages/Dog/2329.jpg,Dog,0.22294287,1
10424,PetImages/Cat/813.jpg,Cat,0.0057648825,1
8096,PetImages/Cat/6034.jpg,Cat,0.31280443,0
2696,PetImages/Dog/12423.jpg,Dog,0.31796792,0
469,PetImages/Cat/10419.jpg,Cat,0.0003526781,1
8536,PetImages/Cat/6430.jpg,Cat,0.52843016,0
1011,PetImages/Dog/10907.jpg,Dog,0.12929392,0
9012,PetImages/Dog/686.jpg,Dog,0.112111695,1
11054,PetImages/Dog/8698.jpg,Dog,0.21120939,1
7033,PetImages/Cat/5078.jpg,Cat,0.7099593,0
12046,PetImages/Cat/9590.jpg,Cat,0.24187775,0
8686,PetImages/Dog/6566.jpg,Dog,0.062417492,0
11815,PetImages/Dog/9382.jpg,Dog,0.04897675,1
4438,PetImages/Dog/2742.jpg,Dog,0.032518882,1
5884,PetImages/Dog/4043.jpg,Dog,0.06141328,1
9610,PetImages/Cat/7398.jpg,Cat,0.069783375,1
4394,PetImages/Cat/2702.jpg,Cat,0.11337999,0
7197,PetImages/Cat/5225.jpg,Cat,0.3571359,0
11819,PetImages/Dog/9386.jpg,Dog,0.17068912,0
3333,PetImages/Cat/1748.jpg,Cat,0.012827973,1
3085,PetImages/Cat/1524.jpg,Cat,0.13949144,0
1012,PetImages/Dog/10908.jpg,Dog,0.05251827,0
11306,PetImages/Dog/8924.jpg,Dog,0.23699118,1
2226,PetImages/Cat/1200.jpg,Cat,0.05994908,1
1190,PetImages/Dog/11068.jpg,Dog,1.5019044,1
6723,PetImages/Cat/48.jpg,Cat,0.051463757,1
9795,PetImages/Dog/7564.jpg,Dog,1.9514989,1
10905,PetImages/Dog/8563.jpg,Dog,0.03586631,1
6723,PetImages/Dog/48.jpg,Dog,0.032054886,1
11242,PetImages/Cat/8867.jpg,Cat,0.05191657,1
3084,PetImages/Cat/1523.jpg,Cat,1.4354548,1
457,PetImages/Dog/10408.jpg,Dog,0.057023127,0
7776,PetImages/Dog/5747.jpg,Dog,0.4020389,1
3097,PetImages/Dog/1535.jpg,Dog,0.085777804,1
1366,PetImages/Cat/11226.jpg,Cat,0.0050461316,1
12489,PetImages/Cat/999.jpg,Cat,0.10601728,0
9882,PetImages/Dog/7642.jpg,Dog,0.15232857,0
9214,PetImages/Dog/7040.jpg,Dog,0.007048148,1
8435,PetImages/Cat/634.jpg,Cat,0.020264262,1
7629,PetImages/Cat/5614.jpg,Cat,0.27680257,0
5607,PetImages/Cat/3795.jpg,Cat,0.04476513,0
4940,PetImages/Cat/3194.jpg,Cat,0.16976084,0
513,PetImages/Cat/10459.jpg,Cat,0.14472415,0
4119,PetImages/Dog/2455.jpg,Dog,0.2385636,0
10063,PetImages/Cat/7805.jpg,Cat,0.021794925,1
5733,PetImages/Cat/3908.jpg,Cat,0.50755394,0
7440,PetImages/Dog/5444.jpg,Dog,0.9661427,1
8534,PetImages/Cat/6429.jpg,Cat,0.0091961855,1
5533,PetImages/Cat/3728.jpg,Cat,0.68205714,0
3578,PetImages/Cat/1969.jpg,Cat,0.7746775,1
5469,PetImages/Dog/3670.jpg,Dog,0.65337694,0
11575,PetImages/Cat/9166.jpg,Cat,0.01055775,1
11905,PetImages/Dog/9463.jpg,Dog,0.06768309,0
11370,PetImages/Dog/8982.jpg,Dog,0.11429371,1
7182,PetImages/Cat/5211.jpg,Cat,0.0023016648,1
6036,PetImages/Cat/4180.jpg,Cat,0.8757558,1
8843,PetImages/Dog/6707.jpg,Dog,0.29966572,0
471,PetImages/Cat/10420.jpg,Cat,0.208515,1
1777,PetImages/Cat/11597.jpg,Cat,0.5323113,0
2934,PetImages/Dog/1389.jpg,Dog,0.16008048,0
10959,PetImages/Cat/8611.jpg,Cat,0.012256779,1
7561,PetImages/Dog/5553.jpg,Dog,0.4683268,0
4957,PetImages/Dog/3209.jpg,Dog,0.0450781,1
10798,PetImages/Dog/8467.jpg,Dog,0.19875102,1
11081,PetImages/Dog/8721.jpg,Dog,0.06661703,1
2057,PetImages/Dog/11849.jpg,Dog,0.0039514806,1
6885,PetImages/Cat/4945.jpg,Cat,0.13803075,1
2292,PetImages/Cat/1206.jpg,Cat,0.33587873,0
8947,PetImages/Dog/6800.jpg,Dog,0.2233992,0
636,PetImages/Cat/1057.jpg,Cat,0.07661542,1
1058,PetImages/Dog/1095.jpg,Dog,0.8199547,1
985,PetImages/Dog/10884.jpg,Dog,4.1007155e-05,1
4241,PetImages/Dog/2565.jpg,Dog,0.022498477,1
7322,PetImages/Dog/5338.jpg,Dog,0.018254261,1
3678,PetImages/Cat/2058.jpg,Cat,0.22285369,1
12164,PetImages/Cat/9697.jpg,Cat,0.38743374,0
11426,PetImages/Dog/9031.jpg,Dog,0.09424249,0
3905,PetImages/Dog/2262.jpg,Dog,0.2631881,1
12319,PetImages/Dog/9836.jpg,Dog,0.04688493,1
549,PetImages/Cat/10491.jpg,Cat,0.020496586,1
7845,PetImages/Dog/5809.jpg,Dog,0.07585768,0
6147,PetImages/Cat/4280.jpg,Cat,0.02939673,1
7560,PetImages/Cat/5552.jpg,Cat,1.2960975,1
5831,PetImages/Dog/3997.jpg,Dog,0.05493974,0
279,PetImages/Cat/10248.jpg,Cat,0.013336499,1
3053,PetImages/Cat/1496.jpg,Cat,1.4460007,1
9402,PetImages/Dog/721.jpg,Dog,0.081019305,0
757,PetImages/Dog/10679.jpg,Dog,0.092362255,1
940,PetImages/Dog/10843.jpg,Dog,0.0034328124,1
4206,PetImages/Dog/2533.jpg,Dog,0.21283402,1
11675,PetImages/Dog/9256.jpg,Dog,0.00029428443,1
2129,PetImages/Cat/11913.jpg,Cat,0.13731888,1
4180,PetImages/Dog/251.jpg,Dog,1.1845587,1
8718,PetImages/Cat/6595.jpg,Cat,0.08810291,1
12099,PetImages/Cat/9638.jpg,Cat,0.15511894,0
4930,PetImages/Dog/3185.jpg,Dog,0.32566106,0
9566,PetImages/Dog/7358.jpg,Dog,0.07470792,1
6713,PetImages/Dog/4790.jpg,Dog,0.0014581772,1
12107,PetImages/Dog/9645.jpg,Dog,0.053850163,1
2028,PetImages/Dog/11822.jpg,Dog,0.008015135,1
10695,PetImages/Dog/8374.jpg,Dog,0.00020025155,1
11780,PetImages/Dog/9350.jpg,Dog,0.024626644,1
6921,PetImages/Dog/4978.jpg,Dog,0.08166484,1
6905,PetImages/Cat/4963.jpg,Cat,0.5376083,1
1805,PetImages/Cat/11621.jpg,Cat,0.03222862,0
8694,PetImages/Cat/6573.jpg,Cat,0.7207006,1
9790,PetImages/Cat/756.jpg,Cat,1.1061515,1
8856,PetImages/Cat/6719.jpg,Cat,1.9699438,1
6094,PetImages/Cat/4232.jpg,Cat,0.6242986,0
357,PetImages/Cat/10318.jpg,Cat,0.17545606,0
4530,PetImages/Cat/2825.jpg,Cat,1.2522469,1
3599,PetImages/Dog/1988.jpg,Dog,0.9383184,1
11560,PetImages/Dog/9152.jpg,Dog,0.37365678,1
3526,PetImages/Dog/1921.jpg,Dog,0.0005644159,1
8695,PetImages/Dog/6574.jpg,Dog,0.05112854,1
5624,PetImages/Cat/381.jpg,Cat,0.019214453,1
10199,PetImages/Dog/7928.jpg,Dog,0.23505996,0
7318,PetImages/Cat/5334.jpg,Cat,0.019271169,1
11870,PetImages/Dog/9431.jpg,Dog,0.8063907,1
27,PetImages/Cat/10020.jpg,Cat,0.29283518,1
7454,PetImages/Dog/5457.jpg,Dog,2.6300833,1
7617,PetImages/Cat/5603.jpg,Cat,0.0010944573,1
8759,PetImages/Dog/6631.jpg,Dog,0.6331479,0
7879,PetImages/Dog/584.jpg,Dog,0.10212585,1
3902,PetImages/Cat/226.jpg,Cat,0.9502847,0
168,PetImages/Dog/10148.jpg,Dog,2.667546,1
